name,brewery_type,city,temp,state,rating,Average Yearly Temp
King Cong Brewing Company,micro,Sacramento,78.08,California,4.5,59.4
New Glory Craft Brewery,micro,Sacramento,78.08,California,4.6,59.4
New Helvetia Brewing Company,micro,Sacramento,78.08,California,4.5,59.4
Oak Park Brewing Co,brewpub,Sacramento,78.08,California,4.1,59.4
Porchlight Brewing Company,micro,Sacramento,78.08,California,3.9,59.4
Urban Roots Brewing,brewpub,Sacramento,78.08,California,4.5,59.4
Hapa's Brewing Company,micro,San Jose,77.3,California,4.7,59.4
Hermitage Brewing Company,regional,San Jose,77.3,California,4.6,59.4
Santa Clara Valley Brewing,micro,San Jose,77.3,California,4.5,59.4
Uproar Brewing,brewpub,San Jose,77.3,California,4.3,59.4
Whole Foods Market Brewing Company- Floodcraft Brewing,brewpub,San Jose,77.3,California,4.5,59.4
Ale Industries,micro,Oakland,76.46,California,4.6,59.4
Brewery in Planning - Oakland,planning,Oakland,76.46,California,4.3,59.4
Diving Dog Brewhouse,micro,Oakland,76.46,California,4.6,59.4
Ghost Town Brewing,micro,Oakland,76.46,California,4.7,59.4
Independent Brewing Co,micro,Oakland,76.46,California,4.7,59.4
Novel Brewing Company,micro,Oakland,76.46,California,4.9,59.4
Old Kan Beer & Co,brewpub,Oakland,76.46,California,4.7,59.4
Original Pattern Brewing Company,micro,Oakland,76.46,California,4.7,59.4
Roses' Taproom,micro,Oakland,76.46,California,4.7,59.4
Temescal Brewing,micro,Oakland,76.46,California,4.6,59.4
Woods Bar & Brewery,brewpub,Oakland,76.46,California,4.3,59.4
Alosta Brewing Co,micro,Covina,77.0,California,4.8,59.4
Altamont Beer Works,micro,Livermore,76.46,California,4.7,59.4
Eight Bridges Brewing,micro,Livermore,76.46,California,4.3,59.4
Alvarado Street Brewery & Grill,brewpub,Monterey,73.4,California,4.5,59.4
Amador Brewing Company,micro,Plymouth,55.4,California,4.7,59.4
Ambitious Ales,planning,Long Beach,82.94,California,4.9,59.4
Beachwood Blendery,micro,Long Beach,82.94,California,4.6,59.4
Belmont Brewing Co,brewpub,Long Beach,82.94,California,4.4,59.4
Dutch's BrewHouse,brewpub,Long Beach,82.94,California,4.8,59.4
Liberation Brewing,micro,Long Beach,82.94,California,4.6,59.4
Long Beach Beer Lab,micro,Long Beach,82.94,California,4.8,59.4
Rock Bottom Brewery - Long Beach,brewpub,Long Beach,82.94,California,4.2,59.4
Steady Brewing,micro,Long Beach,82.94,California,4.7,59.4
Anacapa Brewing Co,brewpub,Ventura,73.04,California,4.4,59.4
Brewery in Planning - Ventura,planning,Ventura,73.04,California,4.7,59.4
Leashless Brewing,micro,Ventura,73.04,California,4.7,59.4
Madewest Brewing Company,micro,Ventura,73.04,California,4.6,59.4
Smoke Mountain Brewery,micro,Ventura,73.04,California,5.0,59.4
Topa Topa Brewing Co,micro,Ventura,73.04,California,4.7,59.4
Ventura Coast Brewing Company,micro,Ventura,73.04,California,4.7,59.4
Anaheim Brewery,micro,Anaheim,77.0,California,4.4,59.4
Bottle Logic Brewing,micro,Anaheim,77.0,California,4.8,59.4
Brewheim Brewing Company,planning,Anaheim,77.0,California,5.0,59.4
Bruery Terreux,micro,Anaheim,77.0,California,4.8,59.4
Legends Craft Brewery,micro,Anaheim,77.0,California,4.6,59.4
Phantom Ales,brewpub,Anaheim,77.0,California,4.6,59.4
Angry Horse Brewing,micro,Montebello,75.92,California,4.6,59.4
Anheuser-Busch Inc - Los Angeles,large,Van Nuys,75.92,California,4.4,59.4
"MacLeod Ale Brewing Company, LLC",micro,Van Nuys,75.92,California,4.7,59.4
Auburn Alehouse,brewpub,Auburn,82.04,California,4.4,59.4
Crooked Lane Brewing Co,micro,Auburn,82.04,California,4.7,59.4
Moonraker Brewing Company (Production Facility),micro,Auburn,82.04,California,4.7,59.4
Tap and Vine,brewpub,Auburn,82.04,California,4.2,59.4
Bagby Beer Company,brewpub,Oceanside,75.02,California,4.5,59.4
Black Plague Brewing,micro,Oceanside,75.02,California,4.7,59.4
Legacy Brewing Company,micro,Oceanside,75.02,California,4.5,59.4
Mason Ale Works,micro,Oceanside,75.02,California,4.1,59.4
Midnight Jack Brewing Company,micro,Oceanside,75.02,California,4.6,59.4
Northern Pine Brewing,micro,Oceanside,75.02,California,4.7,59.4
Oceanside Brewing Company,micro,Oceanside,75.02,California,4.9,59.4
Battlemage Brewing Co,micro,Vista,75.02,California,4.9,59.4
Bear Roots Brewing Company,micro,Vista,75.02,California,4.9,59.4
Belching Beaver Brewery Tavern & Grill,brewpub,Vista,75.02,California,4.5,59.4
Booze Brothers Brewing Co.,brewpub,Vista,75.02,California,4.7,59.4
Indian Joe Brewing,micro,Vista,75.02,California,4.8,59.4
Latitude 33 Brewing Co,micro,Vista,75.02,California,4.6,59.4
Prohibition Brewing,brewpub,Vista,75.02,California,4.4,59.4
Toolbox Brewing Company,micro,Vista,75.02,California,4.7,59.4
Wavelength Brewing Company,micro,Vista,75.02,California,4.7,59.4
Bear Republic Brewing Co Pub & Restaurant - Lakeside,brewpub,Rohnert Park,78.08,California,4.3,59.4
Black Cock Brewing Company,micro,Orange,59.08,California,4.7,59.4
Chapman Crafted Beer,micro,Orange,59.08,California,4.8,59.4
Big Bear Lake Brewing Co,brewpub,Big Bear Lake,84.02,California,3.7,59.4
Big Bear Mountain Brewery,brewpub,Big Bear Lake,84.02,California,3.7,59.4
Bike Dog Brewing Co,micro,West Sacramento,78.08,California,4.9,59.4
Jackrabbit Brewing Co,micro,West Sacramento,78.08,California,4.7,59.4
Bird Street Brewing,micro,Lemoore,73.94,California,5.0,59.4
BJs Restaurant & Brewery - Brea,brewpub,Brea,75.92,California,4.1,59.4
TAPS Fish House and Brewery - Brea,brewpub,Brea,75.92,California,4.3,59.4
BJs Restaurant & Brewery - West Covina,brewpub,West Covina,77.0,California,4.1,59.4
Black Doubt Brewing Company,micro,Mammoth Lakes,68.0,California,4.8,59.4
Black Gold Brewing Co,brewpub,Taft,78.7,California,4.4,59.4
Blue Note Brewing Company,micro,Woodland,69.08,California,4.8,59.4
Blue Oak Brewing Co,micro,San Carlos,80.9,California,4.8,59.4
Devil's Canyon Brewing Company,micro,San Carlos,80.9,California,4.6,59.4
Bluebird Brasserie,brewpub,Sherman Oaks,75.2,California,4.2,59.4
Bolt Brewery,brewpub,La Mesa,75.02,California,4.3,59.4
Helix Brewing Co,micro,La Mesa,75.02,California,4.8,59.4
Bravery Brewing,micro,Lancaster,75.2,California,4.8,59.4
Kinetic Brewing Company,brewpub,Lancaster,75.2,California,4.3,59.4
Brew Rebellion,micro,Banning,84.02,California,4.6,59.4
Brewcaipa Brewing Co.,micro,Yucaipa,84.02,California,4.8,59.4
Brewery At Lake Tahoe,brewpub,South Lake Tahoe,62.06,California,4.0,59.4
Cold Water Brewery and Grill,brewpub,South Lake Tahoe,62.06,California,4.5,59.4
Lake Tahoe AleWorX,micro,South Lake Tahoe,62.06,California,4.4,59.4
Outpost Brewing Co,micro,South Lake Tahoe,62.06,California,4.4,59.4
Sidellis Lake Tahoe,brewpub,South Lake Tahoe,62.06,California,4.8,59.4
South Lake Brewing Company,micro,South Lake Tahoe,62.06,California,4.5,59.4
Brewery At Simmzys Burbank,brewpub,Burbank,75.92,California,4.4,59.4
Gordon Biersch Brewery Restaurant - Burbank,brewpub,Burbank,75.92,California,4.2,59.4
Henson Brewing,micro,Burbank,75.92,California,4.6,59.4
Lincoln Beer Company,micro,Burbank,75.92,California,4.8,59.4
Verdugo West Brewing Company,micro,Burbank,75.92,California,4.6,59.4
Brewery Draconum,micro,Newhall,57.2,California,4.8,59.4
Brewery in Planning - Appleton,planning,Hawthorne,77.0,California,4.1,59.4
Common Space Brewery,micro,Hawthorne,77.0,California,4.7,59.4
Los Angeles Ale Works,micro,Hawthorne,77.0,California,4.6,59.4
"Brewery in Planning - Camarillo, CA",planning,Camarillo,75.02,California,4.8,59.4
Institution Ale Company,brewpub,Camarillo,75.02,California,4.8,59.4
Brewery in Planning - Culver City,planning,Culver City,75.92,California,4.5,59.4
Brewery In Planning - Daly City,planning,Daly City,75.2,California,4.0,59.4
Brewery In Planning - Elk Grove,planning,Elk Grove,78.08,California,4.8,59.4
Flatland Brewing Company,micro,Elk Grove,78.08,California,4.8,59.4
Tilted Mash Brewery,micro,Elk Grove,78.08,California,4.7,59.4
Brewery in Planning - Los Gatos,planning,Los Gatos,75.2,California,4.3,59.4
Dragon's Tale Brewery,micro,Montclair,77.0,California,4.8,59.4
Brewery in Planning - Rancho Cucamonga,planning,Rancho Cucamonga,77.0,California,4.6,59.4
Kings Brewing Company,micro,Rancho Cucamonga,77.0,California,4.5,59.4
No Clue Craft Brewery,micro,Rancho Cucamonga,77.0,California,4.7,59.4
Brewery In Planning - Vacaville,planning,Vacaville,78.08,California,4.0,59.4
Brewery Twenty Five,micro,Hollister,75.2,California,5.0,59.4
Grillin & Chillin Alehouse,brewpub,Hollister,75.2,California,4.4,59.4
British Bulldog Brewery,micro,Chico,80.06,California,4.9,59.4
Bruehol Brewing LLC,proprietor,Benicia,78.08,California,4.6,59.4
Stereo Brewing Co,micro,Placentia,75.92,California,4.9,59.4
Burning Beard Brewing,micro,El Cajon,75.02,California,4.7,59.4
Campbell Brewing Co,micro,Campbell,75.2,California,3.7,59.4
Canyon Club Brewery,planning,Moraga,78.08,California,4.2,59.4
Canyon Lakes Golf Course & Brewery,brewpub,San Ramon,73.4,California,4.0,59.4
Catalina Island Brew House,micro,Avalon,80.96,California,4.5,59.4
Cayucos Brewing Co,contract,Cayucos,68.0,California,4.7,59.4
Cebula Craft Brewing LLC dba GameCraft Brewing,planning,Laguna Hills,77.0,California,4.9,59.4
Cedar Crest Brewing and Wine Bar,brewpub,Red Bluff,80.06,California,5.0,59.4
Craftsman Brewing Co,micro,Pasadena,77.0,California,5.0,59.4
Channel Brewing Co.,micro,Stockton,75.02,California,4.6,59.4
High Water Brewing,proprietor,Stockton,75.02,California,5.0,59.4
Chula Vista Brewery,micro,Chula Vista,75.02,California,4.5,59.4
Novo Brazil Brewing Company,micro,Chula Vista,75.02,California,4.6,59.4
Thr3e Punks Ale,micro,Chula Vista,75.02,California,4.7,59.4
Claimstake Brewing Company,micro,Rancho Cordova,78.08,California,4.7,59.4
Fort Rock Brewing,micro,Rancho Cordova,78.08,California,4.7,59.4
Ol' Republic Brewery Rancho Cordova,micro,Rancho Cordova,78.08,California,4.9,59.4
Old Hangtown Beer Works,micro,Rancho Cordova,78.08,California,4.5,59.4
Clayton Brewing Co,contract,San Dimas,77.0,California,4.4,59.4
Cleophus Quealy Beer Company,micro,San Leandro,76.46,California,4.9,59.4
Cloverdale Ale Company's Ruth McGowan's Brewpub,brewpub,Cloverdale,55.94,California,4.3,59.4
Coachella Valley Brewing Co,micro,Thousand Palms,86.0,California,4.7,59.4
Toro Creek Brewing Co,micro,Paso Robles,68.0,California,4.5,59.4
Corralitos Brewing Co,micro,Watsonville,75.2,California,4.5,59.4
Tent City Beer Company,micro,Atascadero,69.98,California,4.6,59.4
Network Brewery,micro,Santa Ana,84.2,California,4.8,59.4
Dempsey's Restaurant And Brewery,brewpub,Petaluma,78.08,California,4.3,59.4
Escondido Brewing Company,micro,Escondido,75.02,California,4.2,59.4
Plan 9 Alehouse,brewpub,Escondido,75.02,California,4.5,59.4
Dos Desperados Brewery,micro,San Marcos,84.2,California,4.7,59.4
Port Brewing Co / The Lost Abbey,micro,San Marcos,84.2,California,4.4,59.4
Stumblefoot Brewing,micro,San Marcos,84.2,California,4.3,59.4
Urge Gastropub & Common House/Mason Ale Works,brewpub,San Marcos,84.2,California,4.1,59.4
Wild Barrel Brewing Company,micro,San Marcos,84.2,California,4.8,59.4
Downtown Joes Brewery and Restaurant,brewpub,Napa,78.08,California,4.1,59.4
Hop Creek Pub,brewpub,Napa,78.08,California,4.6,59.4
Napa Palisades Beer Company,proprietor,Napa,78.08,California,4.6,59.4
Silo's,brewpub,Napa,78.08,California,4.5,59.4
St Clair Brown Winery & Brewery,micro,Napa,78.08,California,4.9,59.4
Tarla Mediterranean Bar and Grill,brewpub,Napa,78.08,California,4.5,59.4
The Runway By Patrick,brewpub,Napa,78.08,California,4.2,59.4
Trade Brewing,micro,Napa,78.08,California,4.7,59.4
Draughtsman Brewery,planning,La Mirada,77.0,California,4.8,59.4
Draughtsmen Aleworks,micro,Goleta,69.98,California,4.8,59.4
Hollister Brewing Co,brewpub,Goleta,69.98,California,4.2,59.4
Dueling Dogs Brewing Company,planning,Lincoln,60.8,California,4.8,59.4
Dunbar Brewing,micro,Santa Margarita,80.9,California,4.8,59.4
Dunloe Brewing LLC,micro,Davis,78.08,California,4.8,59.4
Super Owl Brewing,micro,Davis,78.08,California,4.9,59.4
Three Mile Brewing Co,micro,Davis,78.08,California,4.7,59.4
Dunsmuir Brewery Works,brewpub,Dunsmuir,64.94,California,4.5,59.4
Sandude Brewing Co,micro,Turlock,78.8,California,3.0,59.4
East Cliff Brewing Company,micro,Santa Cruz,75.2,California,4.5,59.4
Humble Sea Brewing Co,brewpub,Santa Cruz,75.2,California,4.6,59.4
New Bohemia Brewing Co,brewpub,Santa Cruz,75.2,California,4.7,59.4
Shanty Shack Brewing,brewpub,Santa Cruz,75.2,California,4.8,59.4
Eel River Brewing Co,micro,Fortuna,68.0,California,4.1,59.4
El Dorado Brewing Co,micro,Diamond Springs,75.2,California,4.6,59.4
Solid Ground Brewing,brewpub,Diamond Springs,75.2,California,4.5,59.4
El Segundo Brewing Co,micro,El Segundo,75.92,California,4.8,59.4
El Toro Brewing Company Brewpub,brewpub,Morgan Hill,75.2,California,4.0,59.4
Electric Brewing Co,micro,Murrieta,77.0,California,4.8,59.4
Elevation 66 Brewing Co,brewpub,El Cerrito,77.0,California,4.4,59.4
Escape Craft Brewery,micro,Redlands,84.02,California,4.8,59.4
Ritual Brewing Co,micro,Redlands,84.02,California,4.8,59.4
Etna Brewing Co LLC,micro,Etna,60.98,California,4.3,59.4
Paystreak Brewing,brewpub,Etna,60.98,California,4.7,59.4
Left Coast Brewing Co. Tasting Room Smokehouse Distillery,brewpub,Irvine,77.0,California,4.6,59.4
Fair Oaks Brew Pub,brewpub,Fair Oaks,77.0,California,4.5,59.4
Fallbrook Brewing Co,micro,Fallbrook,75.02,California,4.7,59.4
Faultline Brewing Co,brewpub,Sunnyvale,75.2,California,4.0,59.4
Firehouse Grill & Brewery,brewpub,Sunnyvale,75.2,California,3.9,59.4
Red Branch Brewing Company / Rabbits Foot Meadery,micro,Sunnyvale,75.2,California,4.8,59.4
Feather Falls Brewing Co,brewpub,Oroville,78.08,California,4.1,59.4
Feather River Brewing Co,micro,Magalia,80.06,California,5.0,59.4
Fieldwork Brewing Co,regional,Berkeley,76.46,California,4.7,59.4
Gilman Brewing Company,micro,Berkeley,76.46,California,4.7,59.4
Hoi Polloi Brewpub and Beat Lounge,micro,Berkeley,76.46,California,4.8,59.4
Trumer Brewery,regional,Berkeley,76.46,California,4.3,59.4
Firestone Walker Barrelworks,micro,Buellton,69.98,California,4.6,59.4
Figueroa Mountain Brewing - Arroyo Grande,brewpub,Arroyo Grande,69.98,California,4.4,59.4
Final Draft Brewing Company,brewpub,Redding,80.06,California,4.5,59.4
Wildcard Brewing Company,micro,Redding,80.06,California,4.7,59.4
Woody's Brewery,brewpub,Redding,80.06,California,4.6,59.4
Five Window Beer Co,micro,Lodi,62.6,California,4.7,59.4
Idol Beer Works,micro,Lodi,62.6,California,4.7,59.4
Lodi Beer Company,brewpub,Lodi,62.6,California,4.4,59.4
The Dancing Fox,brewpub,Lodi,62.6,California,4.4,59.4
Jack's Brewing Co,brewpub,Fremont,75.2,California,4.0,59.4
JP DasBrew,micro,Fremont,75.2,California,4.7,59.4
Golden State Brew and Grill,brewpub,Gilroy,75.2,California,4.6,59.4
Golden State Brewery,micro,Santa Clara,84.2,California,4.6,59.4
Taplands Brewery,brewpub,Santa Clara,84.2,California,4.6,59.4
Hand-Brewed Beer,micro,Chatsworth,65.74,California,4.7,59.4
Lengthwise Brewing Co,brewpub,Bakersfield,71.96,California,4.6,59.4
Temblor Brewing Company,brewpub,Bakersfield,71.96,California,4.3,59.4
Heroes Restaurant and Brewery,brewpub,Riverside,77.0,California,4.1,59.4
Gyppo Ale Mill,micro,Whitethorn,57.2,California,4.1,59.4
Mill Valley Beer Works,brewpub,Mill Valley,76.46,California,4.4,59.4
Highway 1 Brewing Company,brewpub,Pescadero,76.72,California,3.6,59.4
